"field_id","field_name","value_code","value_name","category_name","item_count","notes"
30845,"Total bilirubin missing reason","1","No data returned","Blood biochemistry processing",26088,"The reason that a Total bilirubin assay result is missing."
30845,"Total bilirubin missing reason","2","Original value above or below reportable limit","Blood biochemistry processing",26088,"The reason that a Total bilirubin assay result is missing."
30845,"Total bilirubin missing reason","3","Unrecoverable aliquot problem (dip)","Blood biochemistry processing",26088,"The reason that a Total bilirubin assay result is missing."
30845,"Total bilirubin missing reason","4","Unrecoverable aliquot problem (possible aliquot mis-classification)","Blood biochemistry processing",26088,"The reason that a Total bilirubin assay result is missing."
30845,"Total bilirubin missing reason","5","Aliquot 4 used","Blood biochemistry processing",26088,"The reason that a Total bilirubin assay result is missing."
30845,"Total bilirubin missing reason","7","Analyser deemed result not reportable for reason other than above or below reportable range","Blood biochemistry processing",26088,"The reason that a Total bilirubin assay result is missing."
30845,"Total bilirubin missing reason","8","Not reportable because dilution factor 0.9-0.99 or 1.01-1.1","Blood biochemistry processing",26088,"The reason that a Total bilirubin assay result is missing."
30845,"Total bilirubin missing reason","9","Not reportable because dilution factor <0.9 or >1.1","Blood biochemistry processing",26088,"The reason that a Total bilirubin assay result is missing."
30846,"Total bilirubin reportability","1","Reportable at assay and after aliquot correction, if attempted","Blood biochemistry processing",485354,"The reportability of aTotal bilirubin assay result. Absence of a value here means that a result has not been attempted."
30846,"Total bilirubin reportability","2","Reportable at assay but not reportable after any corrections (too low)","Blood biochemistry processing",485354,"The reportability of aTotal bilirubin assay result. Absence of a value here means that a result has not been attempted."
30846,"Total bilirubin reportability","3","Reportable at assay but not reportable after any corrections (too high)","Blood biochemistry processing",485354,"The reportability of aTotal bilirubin assay result. Absence of a value here means that a result has not been attempted."
30846,"Total bilirubin reportability","4","Not reportable at assay (too low)","Blood biochemistry processing",485354,"The reportability of aTotal bilirubin assay result. Absence of a value here means that a result has not been attempted."
30846,"Total bilirubin reportability","5","Not reportable at assay (too high)","Blood biochemistry processing",485354,"The reportability of aTotal bilirubin assay result. Absence of a value here means that a result has not been attempted."
30852,"Testosterone aliquot","0","Manual","Blood biochemistry processing",487203,"The aliquout used for the Testosterone assay."
30852,"Testosterone aliquot","1","1","Blood biochemistry processing",487203,"The aliquout used for the Testosterone assay."
30852,"Testosterone aliquot","2","2","Blood biochemistry processing",487203,"The aliquout used for the Testosterone assay."
30852,"Testosterone aliquot","3","3","Blood biochemistry processing",487203,"The aliquout used for the Testosterone assay."
30852,"Testosterone aliquot","4","4","Blood biochemistry processing",487203,"The aliquout used for the Testosterone assay."
30853,"Testosterone correction level","0","None","Blood biochemistry processing",441248,"The type of post-measurement correction applied to the Testosterone assay result."
30853,"Testosterone correction level","1","Date and aliquot correction","Blood biochemistry processing",441248,"The type of post-measurement correction applied to the Testosterone assay result."
30853,"Testosterone correction level","2","Date correction only","Blood biochemistry processing",441248,"The type of post-measurement correction applied to the Testosterone assay result."
30854,"Testosterone correction reason","0","Normal for assay type","Blood biochemistry processing",441248,"The reason for applying a correction to the Testosterone assay result."
30854,"Testosterone correction reason","1","No tip information","Blood biochemistry processing",441248,"The reason for applying a correction to the Testosterone assay result."
30854,"Testosterone correction reason","2","No aliquot information","Blood biochemistry processing",441248,"The reason for applying a correction to the Testosterone assay result."
30854,"Testosterone correction reason","3","Original log assay result more than 15 SDs below mean of log results in manual aliquots","Blood biochemistry processing",441248,"The reason for applying a correction to the Testosterone assay result."
30854,"Testosterone correction reason","4","Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction","Blood biochemistry processing",441248,"The reason for applying a correction to the Testosterone assay result."
30855,"Testosterone missing reason","1","No data returned","Blood biochemistry processing",70176,"The reason that a Testosterone assay result is missing."
30855,"Testosterone missing reason","2","Original value above or below reportable limit","Blood biochemistry processing",70176,"The reason that a Testosterone assay result is missing."
30855,"Testosterone missing reason","3","Unrecoverable aliquot problem (dip)","Blood biochemistry processing",70176,"The reason that a Testosterone assay result is missing."
30855,"Testosterone missing reason","4","Unrecoverable aliquot problem (possible aliquot mis-classification)","Blood biochemistry processing",70176,"The reason that a Testosterone assay result is missing."
30855,"Testosterone missing reason","5","Aliquot 4 used","Blood biochemistry processing",70176,"The reason that a Testosterone assay result is missing."
30855,"Testosterone missing reason","7","Analyser deemed result not reportable for reason other than above or below reportable range","Blood biochemistry processing",70176,"The reason that a Testosterone assay result is missing."
30855,"Testosterone missing reason","8","Not reportable because dilution factor 0.9-0.99 or 1.01-1.1","Blood biochemistry processing",70176,"The reason that a Testosterone assay result is missing."
30855,"Testosterone missing reason","9","Not reportable because dilution factor <0.9 or >1.1","Blood biochemistry processing",70176,"The reason that a Testosterone assay result is missing."
30856,"Testosterone reportability","1","Reportable at assay and after aliquot correction, if attempted","Blood biochemistry processing",483250,"The reportability of aTestosterone assay result. Absence of a value here means that a result has not been attempted."
30856,"Testosterone reportability","2","Reportable at assay but not reportable after any corrections (too low)","Blood biochemistry processing",483250,"The reportability of aTestosterone assay result. Absence of a value here means that a result has not been attempted."
30856,"Testosterone reportability","3","Reportable at assay but not reportable after any corrections (too high)","Blood biochemistry processing",483250,"The reportability of aTestosterone assay result. Absence of a value here means that a result has not been attempted."
30856,"Testosterone reportability","4","Not reportable at assay (too low)","Blood biochemistry processing",483250,"The reportability of aTestosterone assay result. Absence of a value here means that a result has not been attempted."
30856,"Testosterone reportability","5","Not reportable at assay (too high)","Blood biochemistry processing",483250,"The reportability of aTestosterone assay result. Absence of a value here means that a result has not been attempted."
30862,"Total protein aliquot","0","Manual","Blood biochemistry processing",491488,"The aliquout used for the Total protein assay."
30862,"Total protein aliquot","1","1","Blood biochemistry processing",491488,"The aliquout used for the Total protein assay."
30862,"Total protein aliquot","2","2","Blood biochemistry processing",491488,"The aliquout used for the Total protein assay."
30862,"Total protein aliquot","3","3","Blood biochemistry processing",491488,"The aliquout used for the Total protein assay."
30862,"Total protein aliquot","4","4","Blood biochemistry processing",491488,"The aliquout used for the Total protein assay."
30863,"Total protein correction level","0","None","Blood biochemistry processing",445289,"The type of post-measurement correction applied to the Total protein assay result."
30863,"Total protein correction level","1","Date and aliquot correction","Blood biochemistry processing",445289,"The type of post-measurement correction applied to the Total protein assay result."
30863,"Total protein correction level","2","Date correction only","Blood biochemistry processing",445289,"The type of post-measurement correction applied to the Total protein assay result."
30864,"Total protein correction reason","0","Normal for assay type","Blood biochemistry processing",445289,"The reason for applying a correction to the Total protein assay result."
30864,"Total protein correction reason","1","No tip information","Blood biochemistry processing",445289,"The reason for applying a correction to the Total protein assay result."
30864,"Total protein correction reason","2","No aliquot information","Blood biochemistry processing",445289,"The reason for applying a correction to the Total protein assay result."
30864,"Total protein correction reason","3","Original log assay result more than 15 SDs below mean of log results in manual aliquots","Blood biochemistry processing",445289,"The reason for applying a correction to the Total protein assay result."
30864,"Total protein correction reason","4","Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction","Blood biochemistry processing",445289,"The reason for applying a correction to the Total protein assay result."
30865,"Total protein missing reason","1","No data returned","Blood biochemistry processing",66135,"The reason that a Total protein assay result is missing."
30865,"Total protein missing reason","2","Original value above or below reportable limit","Blood biochemistry processing",66135,"The reason that a Total protein assay result is missing."
30865,"Total protein missing reason","3","Unrecoverable aliquot problem (dip)","Blood biochemistry processing",66135,"The reason that a Total protein assay result is missing."
30865,"Total protein missing reason","4","Unrecoverable aliquot problem (possible aliquot mis-classification)","Blood biochemistry processing",66135,"The reason that a Total protein assay result is missing."
30865,"Total protein missing reason","5","Aliquot 4 used","Blood biochemistry processing",66135,"The reason that a Total protein assay result is missing."
30865,"Total protein missing reason","7","Analyser deemed result not reportable for reason other than above or below reportable range","Blood biochemistry processing",66135,"The reason that a Total protein assay result is missing."
30865,"Total protein missing reason","8","Not reportable because dilution factor 0.9-0.99 or 1.01-1.1","Blood biochemistry processing",66135,"The reason that a Total protein assay result is missing."
30865,"Total protein missing reason","9","Not reportable because dilution factor <0.9 or >1.1","Blood biochemistry processing",66135,"The reason that a Total protein assay result is missing."
30866,"Total protein reportability","1","Reportable at assay and after aliquot correction, if attempted","Blood biochemistry processing",445306,"The reportability of aTotal protein assay result. Absence of a value here means that a result has not been attempted."
30866,"Total protein reportability","2","Reportable at assay but not reportable after any corrections (too low)","Blood biochemistry processing",445306,"The reportability of aTotal protein assay result. Absence of a value here means that a result has not been attempted."
30866,"Total protein reportability","3","Reportable at assay but not reportable after any corrections (too high)","Blood biochemistry processing",445306,"The reportability of aTotal protein assay result. Absence of a value here means that a result has not been attempted."
30866,"Total protein reportability","4","Not reportable at assay (too low)","Blood biochemistry processing",445306,"The reportability of aTotal protein assay result. Absence of a value here means that a result has not been attempted."
30866,"Total protein reportability","5","Not reportable at assay (too high)","Blood biochemistry processing",445306,"The reportability of aTotal protein assay result. Absence of a value here means that a result has not been attempted."
30872,"Triglycerides aliquot","0","Manual","Blood biochemistry processing",491668,"The aliquout used for the Triglycerides assay."
30872,"Triglycerides aliquot","1","1","Blood biochemistry processing",491668,"The aliquout used for the Triglycerides assay."
30872,"Triglycerides aliquot","2","2","Blood biochemistry processing",491668,"The aliquout used for the Triglycerides assay."
30872,"Triglycerides aliquot","3","3","Blood biochemistry processing",491668,"The aliquout used for the Triglycerides assay."
30872,"Triglycerides aliquot","4","4","Blood biochemistry processing",491668,"The aliquout used for the Triglycerides assay."
30873,"Triglycerides correction level","0","None","Blood biochemistry processing",487059,"The type of post-measurement correction applied to the Triglycerides assay result."
30873,"Triglycerides correction level","1","Date and aliquot correction","Blood biochemistry processing",487059,"The type of post-measurement correction applied to the Triglycerides assay result."
30873,"Triglycerides correction level","2","Date correction only","Blood biochemistry processing",487059,"The type of post-measurement correction applied to the Triglycerides assay result."
30874,"Triglycerides correction reason","0","Normal for assay type","Blood biochemistry processing",487059,"The reason for applying a correction to the Triglycerides assay result."
30874,"Triglycerides correction reason","1","No tip information","Blood biochemistry processing",487059,"The reason for applying a correction to the Triglycerides assay result."
30874,"Triglycerides correction reason","2","No aliquot information","Blood biochemistry processing",487059,"The reason for applying a correction to the Triglycerides assay result."
30874,"Triglycerides correction reason","3","Original log assay result more than 15 SDs below mean of log results in manual aliquots","Blood biochemistry processing",487059,"The reason for applying a correction to the Triglycerides assay result."
30874,"Triglycerides correction reason","4","Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction","Blood biochemistry processing",487059,"The reason for applying a correction to the Triglycerides assay result."
30875,"Triglycerides missing reason","1","No data returned","Blood biochemistry processing",24365,"The reason that a Triglycerides assay result is missing."
30875,"Triglycerides missing reason","2","Original value above or below reportable limit","Blood biochemistry processing",24365,"The reason that a Triglycerides assay result is missing."
30875,"Triglycerides missing reason","3","Unrecoverable aliquot problem (dip)","Blood biochemistry processing",24365,"The reason that a Triglycerides assay result is missing."
30875,"Triglycerides missing reason","4","Unrecoverable aliquot problem (possible aliquot mis-classification)","Blood biochemistry processing",24365,"The reason that a Triglycerides assay result is missing."
30875,"Triglycerides missing reason","5","Aliquot 4 used","Blood biochemistry processing",24365,"The reason that a Triglycerides assay result is missing."
30875,"Triglycerides missing reason","7","Analyser deemed result not reportable for reason other than above or below reportable range","Blood biochemistry processing",24365,"The reason that a Triglycerides assay result is missing."
30875,"Triglycerides missing reason","8","Not reportable because dilution factor 0.9-0.99 or 1.01-1.1","Blood biochemistry processing",24365,"The reason that a Triglycerides assay result is missing."
30875,"Triglycerides missing reason","9","Not reportable because dilution factor <0.9 or >1.1","Blood biochemistry processing",24365,"The reason that a Triglycerides assay result is missing."
30876,"Triglycerides reportability","1","Reportable at assay and after aliquot correction, if attempted","Blood biochemistry processing",487201,"The reportability of aTriglycerides assay result. Absence of a value here means that a result has not been attempted."
30876,"Triglycerides reportability","2","Reportable at assay but not reportable after any corrections (too low)","Blood biochemistry processing",487201,"The reportability of aTriglycerides assay result. Absence of a value here means that a result has not been attempted."
30876,"Triglycerides reportability","3","Reportable at assay but not reportable after any corrections (too high)","Blood biochemistry processing",487201,"The reportability of aTriglycerides assay result. Absence of a value here means that a result has not been attempted."
30876,"Triglycerides reportability","4","Not reportable at assay (too low)","Blood biochemistry processing",487201,"The reportability of aTriglycerides assay result. Absence of a value here means that a result has not been attempted."
30876,"Triglycerides reportability","5","Not reportable at assay (too high)","Blood biochemistry processing",487201,"The reportability of aTriglycerides assay result. Absence of a value here means that a result has not been attempted."
30882,"Urate aliquot","0","Manual","Blood biochemistry processing",491482,"The aliquout used for the Urate assay."
30882,"Urate aliquot","1","1","Blood biochemistry processing",491482,"The aliquout used for the Urate assay."
30882,"Urate aliquot","2","2","Blood biochemistry processing",491482,"The aliquout used for the Urate assay."
30882,"Urate aliquot","3","3","Blood biochemistry processing",491482,"The aliquout used for the Urate assay."
30882,"Urate aliquot","4","4","Blood biochemistry processing",491482,"The aliquout used for the Urate assay."
30883,"Urate correction level","0","None","Blood biochemistry processing",486855,"The type of post-measurement correction applied to the Urate assay result."
30883,"Urate correction level","1","Date and aliquot correction","Blood biochemistry processing",486855,"The type of post-measurement correction applied to the Urate assay result."
30883,"Urate correction level","2","Date correction only","Blood biochemistry processing",486855,"The type of post-measurement correction applied to the Urate assay result."
30884,"Urate correction reason","0","Normal for assay type","Blood biochemistry processing",486855,"The reason for applying a correction to the Urate assay result."
30884,"Urate correction reason","1","No tip information","Blood biochemistry processing",486855,"The reason for applying a correction to the Urate assay result."
30884,"Urate correction reason","2","No aliquot information","Blood biochemistry processing",486855,"The reason for applying a correction to the Urate assay result."
30884,"Urate correction reason","3","Original log assay result more than 15 SDs below mean of log results in manual aliquots","Blood biochemistry processing",486855,"The reason for applying a correction to the Urate assay result."
30884,"Urate correction reason","4","Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction","Blood biochemistry processing",486855,"The reason for applying a correction to the Urate assay result."
30885,"Urate missing reason","1","No data returned","Blood biochemistry processing",24569,"The reason that a Urate assay result is missing."
30885,"Urate missing reason","2","Original value above or below reportable limit","Blood biochemistry processing",24569,"The reason that a Urate assay result is missing."
30885,"Urate missing reason","3","Unrecoverable aliquot problem (dip)","Blood biochemistry processing",24569,"The reason that a Urate assay result is missing."
30885,"Urate missing reason","4","Unrecoverable aliquot problem (possible aliquot mis-classification)","Blood biochemistry processing",24569,"The reason that a Urate assay result is missing."
30885,"Urate missing reason","5","Aliquot 4 used","Blood biochemistry processing",24569,"The reason that a Urate assay result is missing."
30885,"Urate missing reason","7","Analyser deemed result not reportable for reason other than above or below reportable range","Blood biochemistry processing",24569,"The reason that a Urate assay result is missing."
30885,"Urate missing reason","8","Not reportable because dilution factor 0.9-0.99 or 1.01-1.1","Blood biochemistry processing",24569,"The reason that a Urate assay result is missing."
30885,"Urate missing reason","9","Not reportable because dilution factor <0.9 or >1.1","Blood biochemistry processing",24569,"The reason that a Urate assay result is missing."
30886,"Urate reportability","1","Reportable at assay and after aliquot correction, if attempted","Blood biochemistry processing",486990,"The reportability of aUrate assay result. Absence of a value here means that a result has not been attempted."
30886,"Urate reportability","2","Reportable at assay but not reportable after any corrections (too low)","Blood biochemistry processing",486990,"The reportability of aUrate assay result. Absence of a value here means that a result has not been attempted."
30886,"Urate reportability","3","Reportable at assay but not reportable after any corrections (too high)","Blood biochemistry processing",486990,"The reportability of aUrate assay result. Absence of a value here means that a result has not been attempted."
30886,"Urate reportability","4","Not reportable at assay (too low)","Blood biochemistry processing",486990,"The reportability of aUrate assay result. Absence of a value here means that a result has not been attempted."
30886,"Urate reportability","5","Not reportable at assay (too high)","Blood biochemistry processing",486990,"The reportability of aUrate assay result. Absence of a value here means that a result has not been attempted."
30892,"Vitamin D aliquot","0","Manual","Blood biochemistry processing",491703,"The aliquout used for the Vitamin D assay."
30892,"Vitamin D aliquot","1","1","Blood biochemistry processing",491703,"The aliquout used for the Vitamin D assay."
30892,"Vitamin D aliquot","2","2","Blood biochemistry processing",491703,"The aliquout used for the Vitamin D assay."
30892,"Vitamin D aliquot","3","3","Blood biochemistry processing",491703,"The aliquout used for the Vitamin D assay."
30892,"Vitamin D aliquot","4","4","Blood biochemistry processing",491703,"The aliquout used for the Vitamin D assay."
30893,"Vitamin D correction level","0","None","Blood biochemistry processing",465389,"The type of post-measurement correction applied to the Vitamin D assay result."
30893,"Vitamin D correction level","1","Date and aliquot correction","Blood biochemistry processing",465389,"The type of post-measurement correction applied to the Vitamin D assay result."
30893,"Vitamin D correction level","2","Date correction only","Blood biochemistry processing",465389,"The type of post-measurement correction applied to the Vitamin D assay result."
30894,"Vitamin D correction reason","0","Normal for assay type","Blood biochemistry processing",465389,"The reason for applying a correction to the Vitamin D assay result."
30894,"Vitamin D correction reason","1","No tip information","Blood biochemistry processing",465389,"The reason for applying a correction to the Vitamin D assay result."
30894,"Vitamin D correction reason","2","No aliquot information","Blood biochemistry processing",465389,"The reason for applying a correction to the Vitamin D assay result."
30894,"Vitamin D correction reason","3","Original log assay result more than 15 SDs below mean of log results in manual aliquots","Blood biochemistry processing",465389,"The reason for applying a correction to the Vitamin D assay result."
30894,"Vitamin D correction reason","4","Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction","Blood biochemistry processing",465389,"The reason for applying a correction to the Vitamin D assay result."
30895,"Vitamin D missing reason","1","No data returned","Blood biochemistry processing",46035,"The reason that a Vitamin D assay result is missing."
30895,"Vitamin D missing reason","2","Original value above or below reportable limit","Blood biochemistry processing",46035,"The reason that a Vitamin D assay result is missing."
30895,"Vitamin D missing reason","3","Unrecoverable aliquot problem (dip)","Blood biochemistry processing",46035,"The reason that a Vitamin D assay result is missing."
30895,"Vitamin D missing reason","4","Unrecoverable aliquot problem (possible aliquot mis-classification)","Blood biochemistry processing",46035,"The reason that a Vitamin D assay result is missing."
30895,"Vitamin D missing reason","5","Aliquot 4 used","Blood biochemistry processing",46035,"The reason that a Vitamin D assay result is missing."
30895,"Vitamin D missing reason","7","Analyser deemed result not reportable for reason other than above or below reportable range","Blood biochemistry processing",46035,"The reason that a Vitamin D assay result is missing."
30895,"Vitamin D missing reason","8","Not reportable because dilution factor 0.9-0.99 or 1.01-1.1","Blood biochemistry processing",46035,"The reason that a Vitamin D assay result is missing."
30895,"Vitamin D missing reason","9","Not reportable because dilution factor <0.9 or >1.1","Blood biochemistry processing",46035,"The reason that a Vitamin D assay result is missing."
30896,"Vitamin D reportability","1","Reportable at assay and after aliquot correction, if attempted","Blood biochemistry processing",468046,"The reportability of aVitamin D assay result. Absence of a value here means that a result has not been attempted."
30896,"Vitamin D reportability","2","Reportable at assay but not reportable after any corrections (too low)","Blood biochemistry processing",468046,"The reportability of aVitamin D assay result. Absence of a value here means that a result has not been attempted."
30896,"Vitamin D reportability","3","Reportable at assay but not reportable after any corrections (too high)","Blood biochemistry processing",468046,"The reportability of aVitamin D assay result. Absence of a value here means that a result has not been attempted."
30896,"Vitamin D reportability","4","Not reportable at assay (too low)","Blood biochemistry processing",468046,"The reportability of aVitamin D assay result. Absence of a value here means that a result has not been attempted."
30896,"Vitamin D reportability","5","Not reportable at assay (too high)","Blood biochemistry processing",468046,"The reportability of aVitamin D assay result. Absence of a value here means that a result has not been attempted."
40012,"Behaviour of cancer tumour","0","Benign","Cancer register",114009,"This is a numeric code relating to the behaviour of the tumour, provided by the cancer registry"
40012,"Behaviour of cancer tumour","1","Uncertain whether benign or malignant","Cancer register",114009,"This is a numeric code relating to the behaviour of the tumour, provided by the cancer registry"
40012,"Behaviour of cancer tumour","2","Carcinoma in situ","Cancer register",114009,"This is a numeric code relating to the behaviour of the tumour, provided by the cancer registry"
40012,"Behaviour of cancer tumour","3","Malignant, primary site","Cancer register",114009,"This is a numeric code relating to the behaviour of the tumour, provided by the cancer registry"
40012,"Behaviour of cancer tumour","5","Malignant, microinvasive","Cancer register",114009,"This is a numeric code relating to the behaviour of the tumour, provided by the cancer registry"
40012,"Behaviour of cancer tumour","6","Malignant, metastatic site","Cancer register",114009,"This is a numeric code relating to the behaviour of the tumour, provided by the cancer registry"
40012,"Behaviour of cancer tumour","9","Malignant, uncertain whether primary or metastatic site","Cancer register",114009,"This is a numeric code relating to the behaviour of the tumour, provided by the cancer registry"
40018,"Death record format","1","IC Death Format (2011 and earlier)","Death register",30263,"Indicates the format of the data in which the original death record was supplied to UK Biobank."
40018,"Death record format","19","Scottish Morbidity Record (SMR) 99B - 2015","Death register",30263,"Indicates the format of the data in which the original death record was supplied to UK Biobank."
40018,"Death record format","2","IC Death Format (2012 onwards)","Death register",30263,"Indicates the format of the data in which the original death record was supplied to UK Biobank."
40018,"Death record format","52","English and Welsh death (2020 onwards)","Death register",30263,"Indicates the format of the data in which the original death record was supplied to UK Biobank."
40018,"Death record format","54","Scottish deaths (2017 - Jan 2018)","Death register",30263,"Indicates the format of the data in which the original death record was supplied to UK Biobank."
40018,"Death record format","55","Scottish deaths (2018 onwards)","Death register",30263,"Indicates the format of the data in which the original death record was supplied to UK Biobank."
40018,"Death record format","7","Scottish Morbidity Record (SMR)","Death register",30263,"Indicates the format of the data in which the original death record was supplied to UK Biobank."
40019,"Cancer record format","13","National Cancer Intelligence Network (NCIN) Cancer Data","Cancer register",118822,"Indicates the format of the data in which the original cancer record was supplied to UK Biobank."
40019,"Cancer record format","22","Scottish Cancer Registry (fixed width format) 2012 onwards","Cancer register",118822,"Indicates the format of the data in which the original cancer record was supplied to UK Biobank."
40019,"Cancer record format","23","NHS Information Centre Cancer Registry 2016 onwards","Cancer register",118822,"Indicates the format of the data in which the original cancer record was supplied to UK Biobank."
40019,"Cancer record format","3","NHS Information Centre Cancer Registry 2012 onwards","Cancer register",118822,"Indicates the format of the data in which the original cancer record was supplied to UK Biobank."
40019,"Cancer record format","4","Scottish Cancer Registry (fixed width format) 2012 onwards","Cancer register",118822,"Indicates the format of the data in which the original cancer record was supplied to UK Biobank."
40020,"Death record origin","E/W","Originating from England/Wales","Death register",30263,"Indicates the origin of the data in which the original death record was supplied to UK Biobank."
40020,"Death record origin","HES","Hospital Episode Statistics from England","Death register",30263,"Indicates the origin of the data in which the original death record was supplied to UK Biobank."
40020,"Death record origin","NCIN","National Cancer Intelligence Network","Death register",30263,"Indicates the origin of the data in which the original death record was supplied to UK Biobank."
40020,"Death record origin","PEDW","Patient Episode Database for Wales","Death register",30263,"Indicates the origin of the data in which the original death record was supplied to UK Biobank."
40020,"Death record origin","SCOT","Originating from Scotland","Death register",30263,"Indicates the origin of the data in which the original death record was supplied to UK Biobank."
40020,"Death record origin","SMR","Scottish Morbidity Records","Death register",30263,"Indicates the origin of the data in which the original death record was supplied to UK Biobank."
40021,"Cancer record origin","E/W","Originating from England/Wales","Cancer register",118822,"Indicates the origin of the data in which the original cancer record was supplied to UK Biobank."
40021,"Cancer record origin","HES","Hospital Episode Statistics from England","Cancer register",118822,"Indicates the origin of the data in which the original cancer record was supplied to UK Biobank."
40021,"Cancer record origin","NCIN","National Cancer Intelligence Network","Cancer register",118822,"Indicates the origin of the data in which the original cancer record was supplied to UK Biobank."
40021,"Cancer record origin","PEDW","Patient Episode Database for Wales","Cancer register",118822,"Indicates the origin of the data in which the original cancer record was supplied to UK Biobank."
40021,"Cancer record origin","SCOT","Originating from Scotland","Cancer register",118822,"Indicates the origin of the data in which the original cancer record was supplied to UK Biobank."
40021,"Cancer record origin","SMR","Scottish Morbidity Records","Cancer register",118822,"Indicates the origin of the data in which the original cancer record was supplied to UK Biobank."
40022,"Inpatient record origin","E/W","Originating from England/Wales","Summary Administration",418041,"Indicates the origin of the data in which the original hospital inpatient record was supplied to UK Biobank. <p>This field corresponds to the field DSOURCE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table. <p>In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket."
40022,"Inpatient record origin","HES","Hospital Episode Statistics from England","Summary Administration",418041,"Indicates the origin of the data in which the original hospital inpatient record was supplied to UK Biobank. <p>This field corresponds to the field DSOURCE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table. <p>In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket."
40022,"Inpatient record origin","NCIN","National Cancer Intelligence Network","Summary Administration",418041,"Indicates the origin of the data in which the original hospital inpatient record was supplied to UK Biobank. <p>This field corresponds to the field DSOURCE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table. <p>In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket."
40022,"Inpatient record origin","PEDW","Patient Episode Database for Wales","Summary Administration",418041,"Indicates the origin of the data in which the original hospital inpatient record was supplied to UK Biobank. <p>This field corresponds to the field DSOURCE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table. <p>In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket."
40022,"Inpatient record origin","SCOT","Originating from Scotland","Summary Administration",418041,"Indicates the origin of the data in which the original hospital inpatient record was supplied to UK Biobank. <p>This field corresponds to the field DSOURCE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table. <p>In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket."
40022,"Inpatient record origin","SMR","Scottish Morbidity Records","Summary Administration",418041,"Indicates the origin of the data in which the original hospital inpatient record was supplied to UK Biobank. <p>This field corresponds to the field DSOURCE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table. <p>In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket."
41231,"Hospital episode type","1","General episode","Summary Administration",379182,"This field is a summary of the distinct episode type codes a participant has had recorded in their hospital inpatient records. Hospital episode type identifies whether the period of care in hospital was a general episode or a psychiatric episode, for example. This field is only present in English inpatient data. <p>This field corresponds to the field EPITYPE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table. <p>In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket."
41231,"Hospital episode type","2","Delivery episode","Summary Administration",379182,"This field is a summary of the distinct episode type codes a participant has had recorded in their hospital inpatient records. Hospital episode type identifies whether the period of care in hospital was a general episode or a psychiatric episode, for example. This field is only present in English inpatient data. <p>This field corresponds to the field EPITYPE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table. <p>In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket."
41231,"Hospital episode type","3","Birth episode","Summary Administration",379182,"This field is a summary of the distinct episode type codes a participant has had recorded in their hospital inpatient records. Hospital episode type identifies whether the period of care in hospital was a general episode or a psychiatric episode, for example. This field is only present in English inpatient data. <p>This field corresponds to the field EPITYPE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table. <p>In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket."
41231,"Hospital episode type","4","Mental health/ psychiatric episode","Summary Administration",379182,"This field is a summary of the distinct episode type codes a participant has had recorded in their hospital inpatient records. Hospital episode type identifies whether the period of care in hospital was a general episode or a psychiatric episode, for example. This field is only present in English inpatient data. <p>This field corresponds to the field EPITYPE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table. <p>In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket."
